"coordinateUncertaintyInMeters","stateProvince","country","continent","year","month","day","eventDate","scientificName","kingdom","phylum","order","family","genus","species","taxonRank","recordedBy","identifiedBy","datasetName","publishingCountry","basisOfRecord","occurrenceStatus","issues","utm_x","utm_y"
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T14:20:23","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1175009.661621,500207.926543158
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T14:26:15","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1174983.21954304,500185.671224804
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T14:30:24","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1174776.96053905,500039.843519886
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T14:40:41","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1174339.46342832,499794.85395046
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T15:00:56","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1173412.90715339,499506.767823326
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T15:03:09","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1173072.2019879,499499.153918625
4,"British Columbia","Canada","NORTH_AMERICA",2022,9,11,"2022-09-11T15:25:12","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","brantastic","brantastic","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1034431.1157485,501743.052864759
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,8,"2022-09-08T12:53","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Yvonne B","Yvonne B","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1378753.94972532,552575.005585058
4,"British Columbia","Canada","NORTH_AMERICA",2022,9,8,"2022-09-08T12:44:05","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","bcislander","bcislander","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1099729.94829952,482028.874696351
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,10,"2022-09-10T13:48","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","jkferris","Steve Ansell","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1032851.11428406,496740.838804606
6,"British Columbia","Canada","NORTH_AMERICA",2022,9,9,"2022-09-09T11:35:18","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","vi-curt","vi-curt","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1004383.37311846,595076.434139733
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,17,"2022-09-17T14:54:11","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1165192.55768418,497145.931970081
122,"British Columbia","Canada","NORTH_AMERICA",2022,9,18,"2022-09-18T13:54","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","trientalid","trientalid","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1047302.29869275,525295.900793136
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,18,"2022-09-18T11:48:44","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1175287.82316366,499614.088758995
61,"British Columbia","Canada","NORTH_AMERICA",2022,9,18,"2022-09-18T14:10","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","trientalid","trientalid","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1047380.28987624,525679.244946093
8,"British Columbia","Canada","NORTH_AMERICA",2022,9,13,"2022-09-13T13:09","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Larry Halverson","Stephen B. Brown","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1777209.5566698,587868.369616887
430,"British Columbia","Canada","NORTH_AMERICA",2022,9,20,"2022-09-20T13:05","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Rand Rudland","Rand Rudland","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1175260.48964984,500420.34778469
430,"British Columbia","Canada","NORTH_AMERICA",2022,9,24,"2022-09-24T13:32","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Rand Rudland","Rand Rudland","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1175260.48964984,500420.34778469
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,26,"2022-09-26T14:35:23","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Martin Dollenkamp","Martin Dollenkamp","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc",1048780.41293317,525796.847755141
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,17,"2022-09-17T15:22:48","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Martin Dollenkamp","Martin Dollenkamp","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1054359.86981114,525792.626016431
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,17,"2022-09-17T12:51:43","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Martin Dollenkamp","Martin Dollenkamp","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1054359.86981114,525792.626016431
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,2,"2022-09-02T12:43:09","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Martin Dollenkamp","Martin Dollenkamp","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1048846.07967846,525790.804119146
NA,"British Columbia","Canada","NORTH_AMERICA",2022,9,2,"2022-09-02T12:41:53","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Martin Dollenkamp","Martin Dollenkamp","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1048846.07967846,525790.804119146
202,"British Columbia","Canada","NORTH_AMERICA",2022,9,30,"2022-09-30T12:41","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Ian Guthrie","Ian Guthrie","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1053332.22318094,526518.573229504
168,"British Columbia","Canada","NORTH_AMERICA",2022,9,2,"2022-09-02T16:21:28","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Courtney","Courtney","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1658200.56150388,764422.448101944
15,"British Columbia","Canada","NORTH_AMERICA",2022,9,14,"2022-09-14T11:00","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Thomas Barbin","Thomas Barbin","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1181497.72072391,388353.281816521
24,"British Columbia","Canada","NORTH_AMERICA",2022,9,3,"2022-09-03T16:20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","leaves","Steve Ansell","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1048997.11300787,525724.422766422
27,"British Columbia","Canada","NORTH_AMERICA",2022,9,4,"2022-09-04T11:53","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Greg Pohl","Greg Pohl","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1597705.67813145,605642.006852695
500,"British Columbia","Canada","NORTH_AMERICA",2022,9,10,"2022-09-10","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","hmbbirder","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1175043.30741172,500233.764287099
4,"British Columbia","Canada","NORTH_AMERICA",2022,10,5,"2022-10-05T15:03","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","williamdreynolds","williamdreynolds","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1221249.64282788,559787.564805307
NA,"British Columbia","Canada","NORTH_AMERICA",2021,7,29,"2021-07-29T15:50:59","Neophasia menapia tau (Scudder, 1861)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SUBSPECIES","Martin Dollenkamp","Martin Dollenkamp","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1063605.64929744,539201.753938842
NA,"British Columbia","Canada","NORTH_AMERICA",2021,7,17,"2021-07-17T09:46:59","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Bob Carter","Bob Carter","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1660569.35746717,561925.594554962
6,"British Columbia","Canada","NORTH_AMERICA",2021,7,19,"2021-07-19T18:46:52","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","canadaj","canadaj","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc",1687472.03138949,509316.022035304
16,"British Columbia","Canada","NORTH_AMERICA",2021,7,21,"2021-07-21T16:55:11","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Lisa Baile","Lisa Baile","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1199406.4555945,425835.374920662
5,"British Columbia","Canada","NORTH_AMERICA",2021,7,26,"2021-07-26T12:43:17","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Thompson Hyggen","Thompson Hyggen","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1178576.96229894,386516.335111455
244,"British Columbia","Canada","NORTH_AMERICA",2021,7,27,"2021-07-27T13:42","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","morrisoncreek","morrisoncreek","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1068977.30527993,515494.443161877
11,"British Columbia","Canada","NORTH_AMERICA",2021,7,27,"2021-07-27T12:00:44","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","mbell133","mbell133","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1193519.40937352,391671.867792489
23,"British Columbia","Canada","NORTH_AMERICA",2021,7,29,"2021-07-29T12:09:04","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","bumbleberry000","Stewart Wechsler","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1147954.79928896,461631.173490432
207,"British Columbia","Canada","NORTH_AMERICA",2021,7,29,"2021-07-29T19:20:03","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","allec","Creature_Librarian","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1182078.76264305,378023.829063621
5,"British Columbia","Canada","NORTH_AMERICA",2021,7,29,"2021-07-29T19:22:36","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","allec","allec","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1182124.07829612,378115.551205659
NA,"British Columbia","Canada","NORTH_AMERICA",2021,7,31,"2021-07-31T15:00:47","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","pumakit","pumakit","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1166257.40936698,497893.694942176
28,"British Columbia","Canada","NORTH_AMERICA",2021,7,23,"2021-07-23T13:36","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Parks Canada @ Fort Rodd Hill","Parks Canada @ Fort Rodd Hill","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1188851.68279691,383161.561369746
31,"British Columbia","Canada","NORTH_AMERICA",2021,7,29,"2021-07-29T16:51","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Liam Ragan","Liam Ragan","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1121932.37713795,476803.942350727
4,"British Columbia","Canada","NORTH_AMERICA",2021,8,13,"2021-08-13T16:55","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Mark Wynja","Mark Wynja","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1093441.31177564,493173.289959502
67,"British Columbia","Canada","NORTH_AMERICA",2021,8,5,"2021-08-05T14:59:56","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","nlhastings","nlhastings","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1192366.36445772,499015.126877278
604,"British Columbia","Canada","NORTH_AMERICA",2021,8,8,"2021-08-08T17:20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Denis H Knopp","Denis H Knopp","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1162588.53737829,452047.25828975
31,"British Columbia","Canada","NORTH_AMERICA",2021,8,18,"2021-08-18T18:10","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","David Bell","David Bell","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1183521.33530094,377356.946690253
92,"British Columbia","Canada","NORTH_AMERICA",2021,8,5,"2021-08-05T17:59:54","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","nlhastings","nlhastings","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1192161.18887581,499079.511418652
4,"British Columbia","Canada","NORTH_AMERICA",2021,8,1,"2021-08-01T15:03:20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","salt-spring_snails","Mark Rosenstein","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1180669.03625655,429432.068902929
NA,"British Columbia","Canada","NORTH_AMERICA",2021,8,1,"2021-08-01T11:20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","lyndas","lyndas","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc",1148352.06151277,462313.956300449
